,accommodates,bathrooms,bedrooms,beds,price,shared,home,private,Queens,Brooklyn,StatenIsland,Manhattan,Bronx,testTrain,listId
4815,2,1,1,1,69.0,0,0,1,0,0,0,1,0,1,2590
4816,3,1,1,2,168.0,0,1,0,0,0,0,1,0,1,2593
4817,2,1,1,1,750.0,0,1,0,0,0,0,1,0,1,3136
4818,2,1,1,1,65.0,0,0,1,0,0,0,1,0,1,3173
4819,2,1,1,1,70.0,0,0,1,0,1,0,0,0,1,3403
4820,1,1,1,1,80.0,0,0,1,0,0,0,1,0,1,3671
4821,2,1,1,1,60.0,0,0,1,0,1,0,0,0,1,3687
4822,2,1,1,2,110.0,0,0,1,0,0,0,1,0,1,3737
4823,8,1,3,4,224.0,0,1,0,0,1,0,0,0,1,3742
4824,1,1,1,1,95.0,1,0,0,0,0,0,1,0,1,3802
4825,2,1,0,1,135.0,0,1,0,0,1,0,0,0,1,3824
4826,2,1,1,1,70.0,0,0,1,1,0,0,0,0,1,3919
4827,2,1,1,1,69.81667183370726,1,0,0,0,1,0,0,0,0,4479
4828,3,1,0,2,125.0,0,1,0,0,0,0,1,0,1,4951
4829,4,1,2,2,161.79719040122228,0,1,0,0,1,0,0,0,0,5051
4830,4,1,0,1,135.0,0,1,0,0,0,0,1,0,1,5087
4831,6,1,2,2,500.0,0,1,0,0,1,0,0,0,1,5180
4832,2,1,1,1,99.42694564382396,0,0,1,0,0,0,1,0,0,5360
4833,4,1,1,2,203.33194871184955,0,1,0,0,0,0,1,0,0,5577
4834,3,1,1,1,169.0,0,1,0,0,1,0,0,0,1,5658
4835,5,3,3,2,450.0,0,1,0,0,1,0,0,0,1,5794
4836,2,1,0,1,166.16078124302504,0,1,0,0,0,0,1,0,0,6452
4837,5,1,3,3,232.85788461241867,0,1,0,0,0,0,1,0,0,6476
4838,16,2,6,6,399.0,0,1,0,0,1,0,0,0,1,6612
4839,1,1,1,1,61.455356004131175,0,0,1,1,0,0,0,0,0,6797
4840,2,1,0,1,85.0,0,1,0,0,1,0,0,0,1,6915
4841,2,1,1,1,85.0,0,0,1,0,1,0,0,0,1,6972
4842,4,1,2,2,135.0,0,1,0,0,1,0,0,0,1,7068
4843,3,1,1,3,85.0,0,0,1,0,1,0,0,0,1,7116
4844,2,1,2,2,185.0,0,1,0,0,1,0,0,0,1,7524
4845,3,1,1,2,65.0,0,0,1,0,1,0,0,0,1,7674
4846,2,1,1,1,99.42694564382396,0,0,1,0,0,0,1,0,0,8141
4847,2,1,1,1,55.0,0,0,1,0,1,0,0,0,1,8144
4848,3,1,1,1,175.2062645130777,0,1,0,0,0,0,1,0,0,8156
4849,3,1,1,2,175.2062645130777,0,1,0,0,0,0,1,0,0,8456
4850,1,1,1,1,50.0,0,0,1,0,1,0,0,0,1,8762
4851,1,1,1,1,80.0,0,0,1,0,0,0,1,0,1,8792
4852,1,2,1,1,61.455356004131175,0,0,1,0,1,0,0,0,0,8888
4853,4,1,1,1,99.0,0,1,0,0,1,0,0,0,1,9108
4854,2,1,1,1,73.02068200026709,0,0,1,0,1,0,0,0,0,9132
4855,1,1,1,1,90.0,0,0,1,0,0,0,1,0,1,9192
4856,2,1,1,1,100.0,0,0,1,0,0,0,1,0,1,9410
4857,2,1,1,1,132.5912158248019,0,1,0,0,1,0,0,0,0,9424
4858,1,1,1,1,70.0,0,0,1,0,0,0,1,0,1,9539
4859,2,1,1,1,100.0,0,1,0,0,0,0,1,0,1,9596
4860,2,1,1,1,175.2062645130777,0,1,0,0,0,0,1,0,0,9745
4861,3,1,1,2,160.0,0,1,0,0,0,0,1,0,1,10103
4862,2,1,0,1,225.0,0,1,0,0,0,0,1,0,1,10327
4863,10,1,2,5,159.0,0,0,1,0,1,0,0,0,1,10514
4864,5,1,2,3,218.0,0,1,0,0,1,0,0,0,1,10654
4865,2,1,1,1,175.2062645130777,0,1,0,0,0,0,1,0,0,11525
4866,2,1,1,1,80.0,0,0,1,0,0,0,1,0,1,11721
4867,5,1,2,3,265.0,0,1,0,0,0,0,1,0,1,11840
4868,2,1,1,1,99.42694564382396,0,0,1,0,0,0,1,0,0,12030
4869,3,1,1,1,48.0,0,0,1,0,1,0,0,0,1,12102
4870,8,2,2,3,390.0,0,1,0,0,0,0,1,0,1,12185
4871,5,2,3,3,275.88842241982263,0,1,0,0,1,0,0,0,0,12335
4872,4,1,1,1,203.33194871184955,0,1,0,0,0,0,1,0,0,12578
4873,4,1,2,2,165.0,0,1,0,0,0,0,1,0,1,12741
4874,1,1,1,1,66.0,0,0,1,0,1,0,0,0,1,12749
4875,2,1,1,1,100.0,0,1,0,0,1,0,0,0,1,13160
4876,6,1,2,3,67.0,0,1,0,0,1,0,0,0,1,13252
4877,2,1,1,1,75.0,0,0,1,0,0,0,1,0,1,14293
4878,2,1,1,1,250.0,0,1,0,0,0,0,1,0,1,14574
4879,2,1,1,1,150.0,0,0,1,0,0,0,1,0,1,14600
4880,2,1,1,1,73.02068200026709,0,0,1,0,1,0,0,0,0,14684
4881,2,1,1,1,175.0,0,0,1,0,0,0,1,0,1,14730
4882,1,1,1,1,61.455356004131175,0,0,1,0,1,0,0,0,0,14907
4883,4,1,1,2,275.0,0,1,0,0,0,0,1,0,1,15007
4884,3,1,1,2,85.0,0,1,0,1,0,0,0,0,1,15277
4885,2,1,1,1,95.0,0,0,1,0,0,0,1,0,1,15545
4886,10,2,3,5,700.0,0,1,0,0,0,0,1,0,1,16010
4887,2,1,0,1,175.0,0,1,0,0,0,0,1,0,1,16015
4888,2,1,1,1,132.5912158248019,0,1,0,0,1,0,0,0,0,16256
4889,2,1,1,1,73.02068200026709,0,0,1,0,1,0,0,0,0,16295
4890,2,1,1,1,65.0,0,0,1,0,1,0,0,0,1,16334
4891,2,1,1,1,75.0,0,0,1,0,1,0,0,0,1,16407
4892,2,1,1,1,65.0,0,0,1,0,0,0,1,0,1,16471
4893,1,1,1,1,40.0,0,0,1,0,0,0,1,0,1,16744
4894,4,1,1,2,200.0,0,1,0,0,0,0,1,0,1,17099
4895,1,1,1,1,61.455356004131175,0,0,1,0,1,0,0,0,0,17279
4896,2,1,1,1,75.0,0,1,0,1,0,0,0,0,1,17335
4897,2,1,1,1,90.0,0,0,1,0,1,0,0,0,1,17387
4898,2,2,1,1,50.0,0,0,1,0,1,0,0,0,1,17486
4899,4,1,0,2,200.0,0,1,0,0,0,0,1,0,1,17958
4900,2,1,1,1,60.0,0,0,1,0,1,0,0,0,1,18453
4901,3,1,1,1,175.2062645130777,0,1,0,0,0,0,1,0,0,18522
4902,2,2,1,1,125.0,0,0,1,0,1,0,0,0,1,18626
4903,1,0,1,1,69.0,0,0,1,0,0,0,1,0,1,18697
4904,4,1,1,1,203.33194871184955,0,1,0,0,0,0,1,0,0,19016
4905,2,1,1,1,99.42694564382396,0,0,1,0,0,0,1,0,0,19029
4906,2,1,1,1,70.0,0,0,1,0,1,0,0,0,1,19198
4907,4,1,2,2,161.79719040122228,0,1,0,0,1,0,0,0,0,19253
4908,1,1,1,1,49.0,0,0,1,0,1,0,0,0,1,19382
4909,1,1,1,1,61.455356004131175,0,0,1,0,1,0,0,0,0,19477
4910,2,1,1,1,73.02068200026709,0,0,1,0,1,0,0,0,0,19985
4911,2,1,1,1,99.42694564382396,0,0,1,0,0,0,1,0,0,20103
4912,3,1,1,2,199.0,0,1,0,0,0,0,1,0,1,20855
4913,1,1,1,1,128.0,0,0,1,0,0,0,1,0,1,21131
4914,3,1,0,1,185.0,0,1,0,0,0,0,1,0,1,21490
4915,4,2,2,2,226.14108844170462,0,1,0,0,1,0,0,0,0,21627
4916,2,1,1,1,120.0,0,0,1,0,0,0,1,0,1,22460
4917,2,1,1,1,87.0,0,0,1,0,0,0,1,0,1,23088
4918,2,1,1,1,99.42694564382396,0,0,1,0,0,0,1,0,0,23244
4919,2,1,1,1,64.0,0,0,1,0,0,0,1,0,1,23365
4920,4,1,1,3,129.0,0,1,0,0,0,0,1,0,1,23787
4921,2,1,1,1,44.0,0,0,1,0,1,0,0,0,1,24115
4922,2,1,1,1,70.0,1,0,0,0,1,0,0,0,1,24138
4923,2,1,0,2,125.0,0,1,0,0,0,0,1,0,1,24181
4924,2,1,1,1,46.0,0,0,1,0,1,0,0,0,1,24576
4925,2,1,1,2,115.0,0,1,0,0,1,0,0,0,1,24762
4926,2,1,1,1,55.0,0,0,1,0,1,0,0,0,1,24816
4927,2,1,1,1,44.0,0,0,1,0,1,0,0,0,1,24981
4928,4,1,0,1,150.0,0,1,0,0,0,0,1,0,1,25340
4929,3,1,0,2,160.0,0,1,0,0,0,0,1,0,1,25623
4930,1,1,1,1,40.0,0,0,1,1,0,0,0,0,1,25673
4931,6,1,2,2,289.0,0,1,0,0,0,0,1,0,1,25777
4932,5,1,2,3,185.5730172639675,0,0,1,0,0,0,1,0,0,26524
4933,6,1,2,3,150.0,0,1,0,0,1,0,0,0,1,26806
4934,1,1,1,4,34.747822265071925,1,0,0,0,1,0,0,0,0,26844
4935,2,1,1,1,180.0,0,0,1,0,0,0,1,0,1,26849
4936,2,1,1,1,175.2062645130777,0,1,0,0,0,0,1,0,0,26850
4937,2,1,1,1,132.5912158248019,0,1,0,0,1,0,0,0,0,26859
4938,5,1,1,1,250.0,0,1,0,0,1,0,0,0,1,27042
4939,2,1,1,1,73.02068200026709,0,0,1,0,1,0,0,0,0,27333
4940,16,5,8,11,499.0,0,1,0,0,1,0,0,0,1,27477
4941,1,1,1,1,61.455356004131175,0,0,1,0,1,0,0,0,0,27585
4942,2,1,0,1,115.0,0,1,0,0,0,0,1,0,1,27589
4943,2,1,1,1,39.0,0,0,1,0,0,0,1,0,1,27625
4944,1,1,1,1,44.0,0,0,1,0,1,0,0,0,1,27979
4945,1,1,1,1,67.0,0,0,1,0,0,0,1,0,1,28007
4946,3,1,1,1,85.0,0,1,0,1,0,0,0,0,1,28092
4947,2,1,1,1,60.0,0,0,1,0,0,0,1,0,1,28156
4948,1,1,1,1,38.0,0,0,1,0,0,0,0,1,1,28186
4949,6,1,2,4,289.0,0,0,1,0,0,0,1,0,1,28289
4950,2,1,1,1,175.2062645130777,0,1,0,0,0,0,1,0,0,28461
4951,1,1,1,1,83.58573206854152,0,0,1,0,0,0,1,0,0,28821
4952,10,1,4,4,236.9245396601293,0,1,0,0,1,0,0,0,0,29294
4953,2,1,1,1,95.0,0,0,1,0,0,0,1,0,1,29761
4954,3,1,1,1,132.5912158248019,0,1,0,0,1,0,0,0,0,29810
4955,2,1,1,1,60.0,1,0,0,0,1,0,0,0,1,30139
4956,4,1,1,2,64.0,0,0,1,0,0,0,1,0,1,30150
4957,6,1,3,3,275.0,0,1,0,0,1,0,0,0,1,30285
4958,2,4,1,1,57.78066912149459,0,0,1,0,0,0,0,1,0,30427
4959,3,1,2,3,85.0,0,0,1,0,0,0,1,0,1,30588
4960,4,1,1,2,97.0,0,1,0,0,1,0,0,0,1,30617
4961,6,1,0,3,219.0,0,1,0,0,0,0,1,0,1,31063
4962,2,1,1,1,70.0,0,0,1,0,0,0,1,0,1,31372
4963,2,1,0,1,166.16078124302504,0,1,0,0,0,0,1,0,0,31535
4964,4,1,1,1,140.0,0,1,0,0,0,0,1,0,1,31559
4965,2,1,1,2,90.0,0,0,1,0,1,0,0,0,1,31626
4966,2,1,1,1,50.0,0,0,1,0,0,0,1,0,1,31751
4967,2,1,1,1,100.0,0,0,1,0,0,0,1,0,1,32371
4968,2,1,2,1,95.30479507157905,0,0,1,0,0,0,1,0,0,32425
4969,2,1,1,1,80.0,0,0,1,0,0,0,0,1,1,33050
4970,2,1,1,1,79.0,0,0,1,0,0,0,1,0,1,33916
4971,1,1,2,1,57.33320543188626,0,0,1,1,0,0,0,0,0,34257
4972,2,1,1,1,33.0,1,0,0,0,1,0,0,0,1,34302
4973,2,1,1,1,132.5912158248019,0,1,0,0,1,0,0,0,0,34320
4974,1,0,1,1,83.58573206854152,0,0,1,0,0,0,1,0,0,34507
4975,1,1,0,1,35.0,0,0,1,0,1,0,0,0,1,34660
4976,1,1,1,1,150.0,0,0,1,0,0,0,1,0,1,34743
4977,4,1,1,1,129.0,0,1,0,0,1,0,0,0,1,34869
4978,6,2,3,3,300.0,0,1,0,0,1,0,0,0,1,35052
4979,1,1,1,1,59.0,0,0,1,1,0,0,0,0,1,35116
4980,2,1,1,1,117.0,0,1,0,0,1,0,0,0,1,35167
4981,3,1,1,1,135.0,0,1,0,0,1,0,0,0,1,35261
4982,1,1,0,1,80.46978339254686,0,0,1,0,0,0,1,0,0,35693
4983,2,1,0,1,130.0,0,1,0,0,0,0,1,0,1,35783
4984,2,1,0,1,166.16078124302504,0,1,0,0,0,0,1,0,0,36227
4985,2,1,0,1,166.16078124302504,0,1,0,0,0,0,1,0,0,36665
4986,2,1,1,1,80.0,0,0,1,0,0,0,1,0,1,37087
4987,2,1,1,2,99.42694564382396,0,0,1,0,0,0,1,0,0,37088
4988,4,2,2,3,250.0,0,1,0,0,0,0,1,0,1,37124
4989,4,1,1,2,100.0,0,1,0,0,1,0,0,0,1,37664
4990,2,1,1,2,40.0,1,0,0,0,1,0,0,0,1,37782
4991,2,1,1,1,120.0,0,0,1,0,0,0,1,0,1,38238
4992,2,4,1,1,55.0,0,0,1,0,1,0,0,0,1,38337
4993,2,1,1,2,132.5912158248019,0,1,0,0,1,0,0,0,0,38468
4994,2,1,0,1,270.0,0,1,0,0,0,0,1,0,1,38635
4995,1,1,1,1,60.0,0,0,1,0,1,0,0,0,1,39364
4996,2,1,1,2,85.0,0,0,1,1,0,0,0,0,1,39545
4997,2,1,1,1,125.0,0,1,0,0,0,0,1,0,1,39957
4998,1,1,1,1,99.0,0,0,1,0,1,0,0,0,1,40130
4999,2,1,1,1,29.0,0,0,1,0,0,0,0,1,1,40277
5000,2,1,1,2,152.0,0,1,0,0,0,0,1,0,1,40400
5001,2,1,1,1,73.02068200026709,0,0,1,0,1,0,0,0,0,40407
5002,1,1,1,1,132.5912158248019,0,1,0,0,1,0,0,0,0,40571
5003,3,1,0,1,166.16078124302504,0,1,0,0,0,0,1,0,0,40596
5004,4,1,1,2,65.0,0,1,0,1,0,0,0,0,1,40779
5005,4,1,2,2,150.0,0,1,0,0,1,0,0,0,1,40799
5006,3,2,1,2,76.0,0,1,0,0,1,0,0,0,1,40927
5007,7,1,2,4,375.0,0,1,0,0,0,0,1,0,1,41454
5008,2,1,1,1,73.02068200026709,0,0,1,0,1,0,0,0,0,41489
5009,1,1,1,1,83.58573206854152,0,0,1,0,0,0,1,0,0,41535
5010,2,1,1,1,250.0,0,1,0,0,0,0,1,0,1,41561
5011,1,1,1,1,42.08272576716712,1,0,0,1,0,0,0,0,0,41986
5012,2,1,1,2,175.2062645130777,0,1,0,0,0,0,1,0,0,42323
5013,2,1,1,1,66.63207304417206,0,0,1,1,0,0,0,0,0,42417
5014,1,1,1,1,75.0,0,0,1,0,1,0,0,0,1,42475
5015,6,1,2,4,345.0,0,1,0,0,0,0,1,0,1,43019
5016,3,1,1,1,89.0,0,1,0,0,1,0,0,0,1,43381
5017,5,1,0,3,190.0,0,1,0,0,1,0,0,0,1,43528
5018,1,1,1,1,23.0,1,0,0,0,1,0,0,0,1,43753
5019,2,1,1,1,150.0,0,1,0,0,0,0,1,0,1,43806
5020,1,1,1,1,225.0,0,0,1,0,0,0,1,0,1,43837
5021,4,1,1,2,150.0,0,1,0,0,0,0,1,0,1,43971
5022,2,1,1,1,99.42694564382396,0,0,1,0,0,0,1,0,0,44062
5023,1,1,0,1,42.0,0,0,1,0,1,0,0,0,1,44189
5024,4,2,2,4,485.0,0,1,0,0,0,0,1,0,1,44369
5025,1,1,1,1,150.0,0,0,1,0,1,0,0,0,1,44919
5026,5,1,2,2,220.0,0,1,0,0,0,0,1,0,1,45302
5027,4,1,2,4,99.0,0,1,0,0,1,0,0,0,1,45617
5028,2,1,1,1,60.0,0,0,1,0,0,0,1,0,1,45749
5029,2,1,1,2,23.0,1,0,0,0,1,0,0,0,1,46169
5030,1,1,1,1,83.58573206854152,0,0,1,0,0,0,1,0,0,46647
5031,4,1,2,4,210.0,0,1,0,0,0,0,1,0,1,46782
5032,2,2,1,1,115.0,0,1,0,0,1,0,0,0,1,46798
5033,1,1,1,1,50.0,0,0,1,0,1,0,0,0,1,47285
5034,2,1,1,1,225.0,0,1,0,0,0,0,1,0,1,47502
5035,4,1,2,2,120.0,0,1,0,0,1,0,0,0,1,47649
5036,2,1,1,1,80.0,0,0,1,0,0,0,1,0,1,47701
5037,2,1,1,1,45.0,0,0,1,0,1,0,0,0,1,48008
5038,1,1,1,1,40.0,0,0,1,1,0,0,0,0,1,48288
5039,2,1,1,1,240.0,0,0,1,0,0,0,1,0,1,110
5040,3,1,2,2,156.7676537532805,0,1,0,0,1,0,0,0,0,190
5041,3,1,1,1,98.0,0,1,0,1,0,0,0,0,1,275
5042,2,0,1,1,30.0,0,0,1,0,0,1,0,0,1,343
5043,6,2,2,5,449.0,0,1,0,0,0,0,1,0,1,439
5044,1,1,1,1,75.0,0,0,1,0,0,0,1,0,1,629
5045,2,1,1,1,50.0,0,0,1,0,0,0,1,0,1,706
5046,1,1,1,1,41.0,0,0,1,0,1,0,0,0,1,737
5047,6,2,4,4,375.0,0,1,0,0,1,0,0,0,1,1598
5048,4,1,1,3,134.06414703682876,0,1,0,0,1,0,0,0,0,1964
5049,2,1,1,1,108.0,0,0,1,0,0,0,1,0,1,1967
5050,2,1,1,1,59.0,0,0,1,1,0,0,0,0,1,2098
5051,6,1,3,4,220.0,0,1,0,0,1,0,0,0,1,2182
5052,2,1,1,1,175.2062645130777,0,1,0,0,0,0,1,0,0,2215
5053,6,1,3,5,350.0,0,1,0,0,0,0,1,0,1,2349
5054,3,1,1,3,73.02068200026709,0,0,1,0,1,0,0,0,0,2596
5055,2,1,1,2,160.0,0,1,0,0,0,0,1,0,1,2987
5056,2,1,1,2,240.0,0,1,0,0,0,0,1,0,1,3054
5057,2,1,1,1,210.0,0,1,0,0,0,0,1,0,1,3196
5058,6,2,2,3,399.0,0,1,0,0,0,0,1,0,1,3366
5059,4,1,1,2,75.0,0,0,1,0,1,0,0,0,1,3410
5060,5,1,2,2,273.0,0,1,0,0,0,0,1,0,1,3519
5061,2,1,1,1,100.0,0,1,0,0,0,0,1,0,1,3684
5062,6,1,1,3,84.0,0,0,1,0,1,0,0,0,1,3796
5063,4,1,1,3,165.0,0,1,0,0,1,0,0,0,1,3964
5064,2,1,0,1,166.16078124302504,0,1,0,0,0,0,1,0,0,4006
5065,2,1,1,1,64.0,0,0,1,0,1,0,0,0,1,4116
5066,2,2,1,1,95.0,0,0,1,0,0,0,1,0,1,4178
5067,2,1,1,1,145.0,0,1,0,0,0,0,1,0,1,4210
5068,4,1,1,2,203.33194871184955,0,1,0,0,0,0,1,0,0,4656
5069,2,1,1,1,225.0,0,1,0,0,0,0,1,0,1,5035
5070,6,1,2,2,298.50140180459704,0,1,0,0,0,0,1,0,0,5177
5071,2,1,0,1,60.0,0,1,0,0,1,0,0,0,1,5363
5072,2,1,1,1,120.0,0,0,1,0,0,0,1,0,1,5495
5073,5,2,2,2,175.0,0,1,0,0,1,0,0,0,1,5517
5074,3,1,1,2,140.0,0,1,0,0,0,0,1,0,1,5528
5075,2,1,1,1,175.2062645130777,0,1,0,0,0,0,1,0,0,5606
5076,6,1,2,2,130.0,0,1,0,1,0,0,0,0,1,5751
5077,2,1,1,1,159.0,0,0,1,0,1,0,0,0,1,5766
5078,2,1,1,1,175.0,0,1,0,0,1,0,0,0,1,5917
5079,6,1,2,2,198.0,0,1,0,0,1,0,0,0,1,6474
5080,4,1,1,1,119.0,0,1,0,0,1,0,0,0,1,6567
5081,2,1,1,1,85.0,0,0,1,0,1,0,0,0,1,6621
5082,4,1,1,2,203.33194871184955,0,1,0,0,0,0,1,0,0,6694
5083,6,1,2,4,200.0,0,1,0,0,1,0,0,0,1,6830
5084,4,1,1,2,150.0,0,1,0,0,1,0,0,0,1,7657
5085,2,1,1,1,50.0,0,0,1,0,1,0,0,0,1,7803
5086,2,2,1,1,99.42694564382396,0,0,1,0,0,0,1,0,0,8194
5087,3,1,1,2,80.0,0,1,0,0,0,0,1,0,1,8213
5088,2,1,1,1,175.2062645130777,0,1,0,0,0,0,1,0,0,8260
5089,1,1,1,1,60.0,0,0,1,0,1,0,0,0,1,8361
5090,2,1,1,1,125.0,0,1,0,0,0,0,1,0,1,8690
5091,2,2,1,1,70.0,0,0,1,0,1,0,0,0,1,8802
5092,2,2,1,1,89.0,0,0,1,0,1,0,0,0,1,8886
5093,1,1,1,1,69.0,0,0,1,0,1,0,0,0,1,8970
5094,3,1,1,2,119.0,0,0,1,0,0,0,1,0,1,9000
5095,4,1,1,3,134.06414703682876,0,1,0,0,1,0,0,0,0,9193
5096,3,1,1,1,116.0,0,1,0,0,0,0,1,0,1,9199
5097,5,1,2,2,250.0,0,1,0,0,0,0,1,0,1,9343
5098,2,1,1,1,125.0,0,1,0,0,0,0,1,0,1,9554
5099,1,1,1,1,70.0,0,0,1,0,0,0,1,0,1,10055
5100,1,2,1,1,60.0,0,0,1,0,0,0,1,0,1,10631
5101,1,1,1,3,58.0,0,0,1,1,0,0,0,0,1,10675
5102,2,1,1,1,73.02068200026709,0,0,1,0,1,0,0,0,0,11254
5103,2,1,1,1,150.0,0,1,0,0,1,0,0,0,1,11492
5104,2,1,1,1,95.0,0,0,1,1,0,0,0,0,1,11642
5105,1,1,1,1,90.0,0,0,1,0,1,0,0,0,1,11735
5106,2,1,1,1,73.02068200026709,0,0,1,0,1,0,0,0,0,11909
5107,2,1,1,1,115.0,0,1,0,0,0,0,1,0,1,11937
5108,2,1,1,1,99.42694564382396,0,0,1,0,0,0,1,0,0,12149
5109,4,1,2,3,224.0,0,1,0,0,1,0,0,0,1,12389
5110,2,1,1,1,79.0,0,0,1,0,0,0,1,0,1,12478
5111,1,2,1,1,55.0,0,0,1,0,0,0,1,0,1,12567
5112,2,1,1,1,70.0,0,0,1,0,0,0,1,0,1,12854
5113,2,1,1,1,45.0,0,0,1,0,1,0,0,0,1,12897
5114,1,1,1,1,61.455356004131175,0,0,1,0,1,0,0,0,0,12933
5115,4,1,1,1,90.0,0,1,0,0,0,0,1,0,1,13727
5116,1,1,1,1,36.0,1,0,0,1,0,0,0,0,1,13915
5117,1,1,1,1,83.58573206854152,0,0,1,0,0,0,1,0,0,14091
5118,4,1,2,1,150.0,0,1,0,0,1,0,0,0,1,14260
5119,2,1,1,1,73.02068200026709,0,0,1,0,1,0,0,0,0,14431
5120,2,1,0,2,125.0,0,1,0,0,0,0,1,0,1,14826
5121,2,1,1,1,140.0,0,1,0,0,0,0,1,0,1,16150
5122,2,1,1,1,132.5912158248019,0,1,0,0,1,0,0,0,0,16240
5123,2,1,1,1,85.0,0,0,1,0,0,0,1,0,1,16536
5124,1,1,1,1,120.0,0,0,1,0,0,0,1,0,1,16645
5125,6,1,2,3,164.51704616383466,0,1,0,0,1,0,0,0,0,17222
5126,4,1,2,2,250.0,0,1,0,0,1,0,0,0,1,17621
5127,6,3,3,4,750.0,0,1,0,0,0,0,1,0,1,17660
5128,4,1,2,2,85.0,0,1,0,0,1,0,0,0,1,18120
5129,2,1,2,1,125.0,0,1,0,0,1,0,0,0,1,18220
5130,2,0,1,1,73.02068200026709,0,0,1,0,1,0,0,0,0,18369
5131,2,1,1,1,80.0,0,1,0,0,1,0,0,0,1,18608
5132,4,1,1,1,150.0,0,1,0,0,1,0,0,0,1,18910
5133,2,1,1,1,99.42694564382396,0,0,1,0,0,0,1,0,0,19018
5134,2,1,0,1,144.0,0,1,0,0,0,0,1,0,1,19055
5135,2,1,1,1,50.0,0,0,1,0,1,0,0,0,1,19063
5136,1,0,1,1,83.58573206854152,0,0,1,0,0,0,1,0,0,19193
5137,3,1,1,1,60.0,0,1,0,1,0,0,0,0,1,19385
5138,4,1,1,3,130.0,0,0,1,0,0,0,1,0,1,19444
5139,2,1,1,2,150.0,0,0,1,0,0,0,1,0,1,19554
5140,12,2,5,7,449.0,0,1,0,0,0,0,1,0,1,19763
5141,2,1,0,2,166.16078124302504,0,1,0,0,0,0,1,0,0,19961
5142,2,1,1,1,132.5912158248019,0,1,0,0,1,0,0,0,0,20040
5143,2,2,1,2,50.0,0,0,1,0,1,0,0,0,1,20380
5144,5,1,2,2,159.87510908578844,0,1,0,0,0,0,0,1,0,20541
5145,5,1,1,2,125.0,0,1,0,0,1,0,0,0,1,20878
5146,3,1,1,2,90.0,0,1,0,1,0,0,0,0,1,21019
5147,2,1,0,1,166.16078124302504,0,1,0,0,0,0,1,0,0,21236
5148,1,1,1,1,65.0,0,0,1,0,1,0,0,0,1,21518
5149,3,1,3,3,221.03630875058937,0,1,0,0,0,0,1,0,0,21802
5150,3,1,0,2,50.0,0,1,0,1,0,0,0,0,1,22643
5151,4,1,1,1,150.0,0,1,0,0,0,0,1,0,1,22824
5152,1,1,1,1,60.0,0,0,1,0,1,0,0,0,1,22969
5153,2,1,1,1,65.0,0,0,1,0,0,0,1,0,1,23020
5154,2,1,1,1,65.0,0,0,1,0,1,0,0,0,1,23041
5155,2,1,1,1,66.63207304417206,0,0,1,1,0,0,0,0,0,23101
5156,3,1,0,2,95.0,0,1,0,0,1,0,0,0,1,23234
5157,2,1,1,1,80.0,0,0,1,0,0,0,1,0,1,23254
5158,2,1,1,1,130.0,1,0,0,1,0,0,0,0,1,23761
5159,1,1,1,1,39.0,0,0,1,0,1,0,0,0,1,25430
5160,2,1,1,1,165.0,0,1,0,0,0,0,1,0,1,25506
5161,3,1,1,2,73.02068200026709,0,0,1,0,1,0,0,0,0,25521
5162,3,1,1,1,41.0,0,0,1,0,1,0,0,0,1,25613
5163,1,1,1,1,200.0,0,0,1,0,1,0,0,0,1,26028
5164,2,1,0,1,49.0,0,1,0,1,0,0,0,0,1,26124
5165,2,1,1,1,100.0,0,0,1,0,1,0,0,0,1,26232
5166,2,1,1,1,100.0,0,0,1,0,0,0,1,0,1,26610
5167,2,2,1,1,60.0,0,0,1,0,1,0,0,0,1,26638
5168,1,1,1,1,30.0,1,0,0,0,0,0,0,1,1,26648
5169,4,1,0,2,177.47802017366894,0,0,1,0,0,0,1,0,0,26941
5170,2,1,1,1,120.0,0,0,1,0,0,0,1,0,1,27229
5171,3,1,1,1,65.0,0,0,1,0,0,0,1,0,1,27349
5172,2,1,1,1,99.42694564382396,0,0,1,0,0,0,1,0,0,27707
5173,2,1,1,1,110.0,0,0,1,0,0,0,1,0,1,27860
5174,4,1,0,2,126.76813091761139,0,1,0,0,1,0,0,0,0,27937
5175,1,2,1,1,42.0,0,0,1,0,0,0,1,0,1,28383
5176,6,1,4,4,218.12558277565614,0,1,0,0,1,0,0,0,0,28604
5177,4,1,2,3,412.0,0,1,0,0,0,0,1,0,1,28829
5178,2,1,1,1,59.0,0,0,1,0,1,0,0,0,1,28862
5179,2,1,1,1,99.42694564382396,0,0,1,0,0,0,1,0,0,29123
5180,2,1,1,1,190.0,0,1,0,0,0,0,1,0,1,29491
5181,7,1,2,4,175.0,0,1,0,1,0,0,0,0,1,29501
5182,2,1,1,1,99.42694564382396,0,0,1,0,0,0,1,0,0,29845
5183,2,1,1,1,260.0,0,1,0,0,0,0,1,0,1,30624
5184,2,2,3,1,57.0,0,0,1,0,1,0,0,0,1,30689
5185,4,1,1,2,93.0,0,1,0,0,1,0,0,0,1,30785
5186,5,1,1,3,204.38025598770017,0,1,0,0,0,0,1,0,0,30792
5187,6,1,1,4,109.0,0,1,0,0,1,0,0,0,1,31543
5188,6,1,2,3,180.0,0,1,0,0,1,0,0,0,1,32108
5189,3,1,1,2,57.0,0,0,1,1,0,0,0,0,1,32336
5190,2,1,1,1,60.0,0,0,1,0,1,0,0,0,1,33244
